Date,Open,High,Low,Close,Volume,Adj Close
2024-01-02,138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453,23711200,137.51255798339844
2024-01-03,137.25,139.6300048828125,137.0800018310547,138.9199981689453,24212100,138.25900268554688
2024-01-04,138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844,27137700,135.7410430908203
2024-01-05,136.75,137.16000366210938,135.14999389648438,135.72999572753906,22506000,135.0841522216797
2024-01-08,136.2899932861328,139.00999450683594,136.25999450683594,138.83999633789062,21404000,138.17938232421875
2024-01-09,138.5,141.49000549316406,138.14999389648438,140.9499969482422,24759600,140.27932739257812
2024-01-10,141.0,143.0,140.91000366210938,142.27999877929688,21320200,141.60301208496094
2024-01-11,143.49000549316406,145.22000122070312,140.63999938964844,142.0800018310547,24008700,141.40396118164062
2024-01-12,142.6699981689453,143.1999969482422,141.82000732421875,142.64999389648438,18768600,141.9712371826172
2024-01-16,142.0,144.35000610351562,141.4499969482422,142.49000549316406,22670500,141.81199645996094
2024-01-17,141.35000610351562,141.83999633789062,138.89999389648438,141.47000122070312,20968600,140.79685974121094
2024-01-18,142.0500030517578,144.2100067138672,141.99000549316406,143.47999572753906,25746400,142.79730224609375
2024-01-19,144.74000549316406,146.4499969482422,144.3800048828125,146.3800048828125,33300700,145.68348693847656
2024-01-22,147.10000610351562,148.38999938964844,145.83999633789062,145.99000549316406,32200400,145.2953338623047
2024-01-23,145.88999938964844,147.17999267578125,145.5,147.0399932861328,21636100,146.34036254882812
2024-01-24,148.5399932861328,149.85000610351562,148.10000610351562,148.6999969482422,25233500,147.99244689941406
2024-01-25,150.07000732421875,153.0500030517578,149.5399932861328,151.8699951171875,29149100,151.14736938476562
2024-01-26,151.10000610351562,152.5399932861328,151.00999450683594,152.19000244140625,26115500,151.46585083007812
2024-01-29,152.05999755859375,153.77999877929688,151.42999267578125,153.50999450683594,27784300,152.77957153320312
2024-01-30,152.8000030517578,153.6199951171875,151.19000244140625,151.4600067138672,36331800,150.7393341064453
2024-01-31,143.6199951171875,144.0,139.8699951171875,140.10000610351562,71910000,139.43338012695312
2024-02-01,142.1199951171875,143.05999755859375,140.7899932861328,141.16000366210938,40466500,140.48834228515625
2024-02-02,139.25999450683594,142.6199951171875,136.5,142.3800048828125,62470600,141.70252990722656
2024-02-05,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,38505400,142.996337890625
2024-02-06,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,29128200,143.41433715820312
2024-02-07,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,25208900,144.84747314453125
2024-02-08,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,22563800,145.21571350097656
2024-02-09,146.67999267578125,149.44000244140625,146.17999267578125,149.0,26829500,148.29103088378906
2024-02-12,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688,21564100,146.82803344726562
2024-02-13,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844,27837700,144.4493865966797
